AR7PPJV1187FB397CC, The James Taylor Quartet, SOTGNGT12A8C142826, Creation, -14.334, 106.552, 0.393, 0.438, 7
ARIVB351187B9B485E, Porno For Pyros, SOLKCWP12AB01890A4, 100 Ways  LP Version , -7.858, 194.691, 0.535, 0.449, 1
ARZKUQI11F4C8467A5, Oscar Peterson Trio, SOZVMQJ12AB018D482, I Got Rhythm, -13.207, 138.256, 0.483, 0.59, 5
ARUP7CF1187FB40EEB, Abrar - Ul - Haq, SOESSPX12AB01807A0, Hello Hello, -11.362, 89.077, 0.456, 0.512, 4
ARK7ZPW1187B99C170, Maria Callas/Eugenio Fernandi/Elisabeth Schwarzkopf/Giuseppe Nessi/Nicola Zaccaria/Mario Borriello/Renato Ercolani/Piero de Palma/Giulio Mauri/Elisabetta Fusco/Pinuccia Perotti/Coro del Teatro alla Scala_ Milano/Orchestra del Teatro alla Scala_ Milano/Tul, SOAQMCT12A8C1350DE, Turandot 2008 Digital Remaster_ Act III - Scene I: Nessum dorma!, -13.963, 109.721, 0.344, 0.488, 7
ARAIABB1187B9AC6E2, Seal, SORLVXI12A8AE45E37, Prayer For The Dying Live In Paris, -6.373, 133.193, 0.545, 0.548, 5
ARW45YR1187FB3DE95, Pierre Perret, SOJKSPB12A67AD93AE, Marcel, -10.416, 111.682, 0.506, 0.503, 7
ARLV03V1187B9A33A9, Djelimady Tounkara, SOHUHHZ12AAA15E72E, Sarank\xc3\xa9gni, -9.777, 145.93, 0.654, 0.617, 0
ARBQ5TQ1187B992B8A, Vivian, SOJPQLG12A8C140660, Another Last Shot Album Version, -5.08, 145.021, 0.509, 0.56, 0
ARC95UW1187B9B9A62, Speech, SOCHJTF12AC4686775, A Talk With Dad, -22.033, 73.11, 0.0, 0.0, 3
AR71A931187B99CDD9, Harry Gregson-Williams, SOBNTOJ12A8C133435, Whip Fight, -14.798, 145.971, 0.143, 0.291, 0
ARKBTPV1187FB38A79, Faron Young, SOJEECD12AB018BDA5, "Ill Be Yours", -13.601, 74.894, 0.277, 0.414, 3
AR7Y8LR1187B991B6F, Jean Corti, SOSKXWY12A8C135248, "CEtait Bien", -11.765, 163.567, 0.822, 0.896, 9
AR82GTS1187FB5662F, Mary Black & General Humbert, SOLJMGD12A58A76C3A, Isle of St. Helena, -10.273, 99.237, 0.791, 0.764, 7
ARLMCCW1241B9CE7CB, Kurt Tepperwein, SOGRSPK12A8A9D88E0, Subliminal ohne Naturgeraeusche, -22.016, 113.487, 0.716, 0.799, 2
AR4B1LP1187FB55C83, Juan Diego Fl\xc3\xb3rez / Orquesta Sinf\xc3\xb3nica de Madrid / Jes\xc3\xbas L\xc3\xb3pez-Cobos, SORHGGM12AB01878D5, Eurydice! ombre ch\xc3\xa8re!, -21.523, 36.624, 0.595, 0.358, 8
ARU2I2B1187FB472E8, Moros Eros, SOELVHE12A8C135E02, Safety Net Album Version, -5.879, 90.291, 0.144, 0.168, 4
ARG51IA1187B9B143A, Scott Glasgow, SOCIALB12AB01811A2, Hunted, -26.765, 16.258, 0.878, 0.61, 8
ARN3O411187FB4D859, Stephan Micus, SORUYQB12A81357343, Virgen De La Nieve - 14-String Guitar Solo, -26.688, 85.816, 0.406, 0.508, 4
AR4TLW81187B99683D, Martin Sexton, SOFGXQV12A8C13C842, My Maria LP Version, -10.218, 86.805, 0.76, 0.851, 4
AR0V36F1187FB366B1, The Chieftains, SOVXQXN12A8C135FDC, No. 6 The Coombe, -13.855, 105.539, 0.765, 0.737, 7
AR9LT7R1187FB4543A, Darden Smith, SOVNCCQ12A8C136CB3, Frankie & Sue, -10.052, 153.974, 0.346, 0.392, 0
ARIG6O41187B988BDD, Richard Souther, SOZDLOG12A58A7D3BD, Cross Currents, -14.299, 88.796, 1.0, 0.522, 4
ARMDE3V1187FB3EEFB, The Last Days Of Jesus, SOGZMUF12A67ADAE79, Death Song, -8.232, 145.185, 0.201, 0.188, 0
ARXK4YK1187FB4D0C4, Dub Pistols feat. TK & Ashley Slater, SOYSKFE12A8C143AF3, Everyday Stranger, -6.841, 111.997, 0.355, 0.455, 7
ARH6W4X1187B99274F, Radiohead, SOKIZGL12AB018342D, You Demo, -13.708, 111.629, 0.234, 0.303, 7
ARM9Q581187B98E984, Kinky, SOXSURB12AB0184FBC, "Dont Speak", -10.003, 124.995, 0.01, 0.294, 2
ARQVLQJ1187B98F11F, Mau Mau, SORVMCT12A6D4FA8F7, Gamble Calypso, -8.714, 89.672, 0.46, 0.511, 4
ARXQZPD122988F57B8, Molesta Ewenement, SOPKVPX12A8C13868F, To My_ Niechciani, -7.7, 185.592, 0.426, 0.494, 1
ARM63WJ1187B9951EA, Autumnblaze, SOZPUVL12AB0188069, Haughtiness And Puerile Dreams, -5.903, 159.886, 0.396, 0.358, 9
ARQQP3Z1187FB5707B, Bert Kaempfert, SOCUSAL12AB0182310, Sugar Bush, -18.994, 161.804, 0.744, 0.643, 9
ARJIE2Y1187B994AB7, Line Renaud, SODZSJG12A6D4F87AF, Mambo Bacan, -11.051, 121.852, 0.284, 0.21, 2
ARLDW2Y1187B9B544F, Tommy James And The Shondells, SODKOLK12A6D4FB6B1, "Gettin Together", -11.298, 142.963, 0.095, 0.505, 0
ARKEBNJ126E2B3BF7E, Th\xc3\xa9ophil, SOKRYXD12AC9075904, Anti fashion victime, -10.275, 77.827, 0.404, 0.586, 3
ARW9SN11187FB52D0D, City High, SOOGOQH12A8C1415D7, What Would You Do?, -6.567, 191.548, 0.572, 0.219, 1
AR06EHB1187FB42914, Chico Cesar, SODVLYP12A6D4FCCA3, Feriado, -7.083, 163.99, 0.349, 0.414, 9
ARZ0SAE1187FB46680, Hal Russell, SOZQCOR12A8151D3FC, For Free, -18.986, 126.71, 0.34, 0.228, 2
AREYEW21187FB45C47, Zagar feat. Underground Divas, SODJQBY12AC46885B5, Wings Of Love, -5.967, 115.029, 0.621, 0.56, 2
ARWGLPE1187FB3E54C, Crowbar, SOVQEYV12AF72A06B2, No Quarter, -8.6, 189.288, 0.723, 0.641, 1
AREB22L1187B9A4BCE, Bad Azz, SOIBHJO12A6D4F7774, How We Get Down, -5.204, 102.922, 0.0, 0.0, 7
ARWUK9L11C8A42C37B, Workhorse, SOMVRYP12AB0185AFF, Flight of the Elephant, -8.816, 60.15, 0.317, 0.402, 3
AREMOC71187B996C2F, Lara Fabian, SORWASK12A6D4FA5ED, Ram\xc3\xa8ne Moi, -7.387, 109.965, 0.67, 0.662, 7
ARPKMIM1187FB397DE, Mad Are Sane_ The, SOAVPSK12A58A7ED21, Animal Crimes, -8.999, 196.196, 0.743, 0.629, 1
ARC43071187B990240, Wayne Watson, SOQZZKI12A67020D38, Freedom LP Version, -10.366, 114.528, 0.511, 0.343, 2
AR342K51187B98B571, Olivier Messiaen, SOJUPKT12AAF3B381E, "La Nativit\xc3\xa9 Du Seigneur 1935 - 9 M\xc3\xa9ditations : I La Vierge Et Lenfant", -26.309, 85.599, 0.282, 0.326, 4
ARKJKVO1187FB49D0A, Mich\xc3\xa8le Bernard, SOAQTZJ12A8C14343C, Canal de jonage, -12.166, 234.361, 0.081, 0.561, 6
AR82DJK1187B991107, The Pharcyde, SOCIACN12AB0189ADC, Storm, -4.163, 97.594, 0.0, 0.0, 7
AR8SRQ31187FB4D477, Ten Years After, SOQLWVI12A6D4F465F, Year 3_000 Blues 2002 Digital Remaster, -10.124, 106.145, 0.707, 0.7, 7
AR6742W1187B989AA9, Joe Graves & The Diggers, SOZXKFE12A6D4F71FC, Witchcraft 1997 Digital Remaster, -13.435, 88.947, 0.626, 0.564, 4
ARQ2PMX1187FB38D62, Hins Cheung, SOORJCV12A8C144A4E, Xue Hua Chao, -6.339, 149.765, 0.709, 0.708, 0
AR95F611187B99CE1C, Anita Kerr, SOCFNPC12AB017CE1B, Over The Rainbow, -14.355, 94.771, 0.717, 0.655, 4
ARF3GX71187FB3EB66, Martina McBride, SOVPTBI12AB01879CF, "Anythings Better Than Feelin The Blues", -7.914, 40.384, 0.405, 0.427, 8
ARTDQRC1187FB4EFD4, Black Eyed Peas, SOCMYLF12A67020A4D, Tell Your Momma Come, -5.065, 204.304, 0.521, 0.442, 1
ARORFIN1187FB3BE5C, Danielle Bollinger, SOPQJZR12AB01882BD, Kiss the Sky, -4.518, 129.986, 0.007, 0.296, 5
ARTPCQ41187B9AB42C, Adrenalin O.D., SODSFSH12A8C13EDFE, Anarchy in the UK Sex Pistols Bonus Track, -5.235, 106.002, 0.517, 0.473, 7
ARMPRI31187FB4F7D9, Vangelis, SOOZDSM12A8C13D39D, 3 + 3, -17.058, 149.423, 0.827, 0.61, 0
AR3KXHI1187FB3A8BF, Dora The Explorer, SOOAEZC12AAF3B28BD, Mary Had A Little Lamb, -3.215, 141.961, 0.379, 0.576, 0
ARLLUSZ1187B98ACDC, Tha Liks, SONAWWG12A8C133380, 40 OZ Quartet Part I, -6.929, 160.267, 0.647, 0.587, 9
ARHPPJK1187B9AC897, Teenage Fanclub, SOGOVUN12A8AE46B43, "I Dont Know", -15.838, 116.239, 0.577, 0.471, 2
ARXRVY51187B99E98E, Jim Bryson, SOKPWEP12A8C137A4B, Fleetwood, -7.101, 97.431, 0.468, 0.391, 7
ARQUFQK11F4C83C0D8, 4 Skins, SOCFKSK12A8C140704, Chaos Live - Bridgehouse Tapes, -6.014, 90.787, 0.544, 0.406, 4
ARY6TWP1187FB58A0D, Save As, SOTGKDD12AC9072C18, House Music, -6.466, 125.032, 0.057, 0.135, 2
ARL6XZC1187FB3936E, Solistiyhtye Suomi, SOXXNBB12A8C13C633, Rumpu ly\xc3\xb6, -14.254, 192.297, 0.538, 0.502, 1
ARBE5BJ1187B98BCFD, Chico Hamilton Quintet, SOLFCRY12A8C13F38F, Skinned Strings, -27.336, 165.476, 0.383, 0.072, 9
ARVG4OK1187B9B6BD3, The Killers, SORGIYZ12AAF3B3528, A White Demon Love Song Soundtrack Album Version, -9.041, 86.958, 0.614, 0.624, 4
ARQOATR1187B9AE959, "Janes Addiction", SOWCTVQ12A8C134C64, True Nature, -3.782, 92.099, 0.034, 0.455, 4
ARKC83D1187B9AB367, Mark Lowry, SOKEHTJ12A8C13DFB0, Blessed Assurance I Love To Tell The Story Album Version, -6.124, 106.549, 0.394, 0.306, 7
ARLI9NJ1187B9911FB, Vodka Collins, SODIJTB12A8C138FB2, Foreign Prince Of Tokyo, -6.872, 120.253, 0.525, 0.581, 2
ARC4O5Z1187B9AE91F, Klimperei, SOXVIYL12A8C144517, Danser seule 2, -4.358, 157.376, 0.297, 0.692, 0
ARZS5VW1187FB567E8, William Orbit, SOWNKOB12A6310E331, Deus Ex Machina, -35.277, 152.084, 0.565, 0.413, 0
ARCP94M1187B9B0F56, Every Time I Die, SOAUQNX12AB017B7CF, Your Touch Versus Death, -9.171, 187.401, 0.208, 0.444, 1
ARYQQY31187B9ABBE1, Berrog\xc3\xbcetto, SOCPUJD12AC468AD40, Lusco, -17.876, 105.101, 0.759, 0.718, 7
ARRQWQW1187FB49844, King Tee, SOPRTNI12AC4688294, King Tee Production, -14.122, 108.301, 0.166, 0.36, 7
ART9Z1P1187FB36C94, Edmundo Ros, SOAWNUW12AC46877F8, The Bull Frog, -15.79, 232.436, 0.599, 0.535, 6
ARHRKTK1187B99E1D5, Jackie Wilson, SOUKHSU12AB0185CB0, "Its So Fine", -9.936, 136.749, 0.283, 0.451, 5
ARGXJRQ1241B9C5FDE, Charlie Khan, SOZDKSD12AB018A0AC, Cheshire Grin, -4.431, 140.197, 0.571, 0.36, 5
ARIHI8H1187B9B0058, Jackie Edwards, SOIXICA12A58A7A9A5, Ali Baba, -6.543, 157.177, 0.782, 0.684, 0
ARS1OWB1187B99EEAD, New York Dolls, SOCJPAI12AB0185DB1, Trash live Paris, -12.153, 110.056, 0.844, 0.786, 7
ARGP7WY1187FB45464, Edmond Leung, SOFXGUN12A8C13B449, Yi Xiao Shi Chong Yin, -11.349, 137.686, 0.631, 0.522, 5
ARJTZHH11F4C83C530, Carmen Y Laura, SOWPJKA12A58A7D131, Paloma Consentida, -11.536, 125.45, 0.92, 0.809, 2
AR02PUA1187FB52574, Hoodfellas, SOXNASC12AB01874DF, If you Seek Amy, -4.872, 130.011, 0.038, 0.0, 5
AR3QRJ91187B98E4C2, Jacques Dutronc, SOBLUYN12A8AE48167, "LAventurier", -7.246, 98.733, 0.263, 0.404, 7
ARB4ROA1187B9ACAEC, Junior Reid, SOJODCY12A58A7CE98, No Loafting, -8.141, 165.469, 0.0, 0.248, 9
ARX8PZU1187B9AA7E2, Mighty Joe Young, SOAEBUV12A8C1335DB, Wishy Washy Woman, -11.213, 119.52, 0.111, 0.248, 2
ARWVOHH1187FB5974B, "Screamin Jay Hawkins", SOVVAVA12AF72A9926, Talk About Me, -11.316, 63.263, 0.405, 0.432, 3
ARWIHGT1269FCCF034, The Shirrows, SOGHKOU12AB018C776, Leave Me Be, -7.461, 123.491, 0.232, 0.552, 2
ARHY20W1187B9B8262, Steve Erquiaga, SOALDFI12A8C13A3A8, The 23rd Psalm, -21.763, 141.706, 0.378, 0.512, 0
ARFILWJ1187B9ADDBF, Mar\xc3\xada Elena Walsh, SOHWRNV12A58A78E24, La Calle Del Gato Que Pesca, -14.627, 104.272, 0.027, 0.391, 7
ARXFWVC1187B98ED6B, Jude Cole, SOURKHT12A58A7F3E6, Tell The Truth Album Version, -8.858, 159.673, 0.6, 0.64, 9
ARNZPLV1187FB3DF5D, Capleton, SONOKWX12AB0185FDC, Raggy Road, -8.834, 161.737, 0.442, 0.347, 9
AR323JD1187FB483D0, Solomon, SOFKMMF12AB018CE39, Concerto In A Minor_ Op 54: First Movement - Allegro Affettuoso - Andante Espressivo - Tempo I - Cadenza - Allegro Molto, -22.875, 199.792, 0.221, 0.402, 1
ARGYPFI1187FB3D997, La 5A Estacion, SOSJRCR12A58A7BEC0, Contigo Si, -8.278, 100.266, 0.829, 0.637, 7
AR0CWOB1187B99FA08, Christophe Beck, SOKEGNC12A6D4FB54C, Main Title, -26.631, 131.487, 0.053, 0.397, 5
AR8E1KA1187B9A18C3, Mike Vax, SOJWSCQ12A6D4FBAB9, Trumpet Blues And Cantabile, -10.418, 107.411, 0.488, 0.494, 7
ARDK0551187FB5AC48, Blind Willie Johnson, SOIQVDP12A8C13510A, "Youll Need Somebody On Your Bond", -17.389, 80.16, 0.0, 0.0, 3
ARIF6IS1187B98FDEB, Primordial, SOIVFAV12AB0183D33, "Autumns Ablaze Live", -13.383, 186.12, 0.507, 0.441, 1
ARIVGZI11E2835F1FC, B\xc3\xbclent Ceylan, SOVSPXE12AB0185D78, B\xc3\xbclent & Mompfreed: Mompfreedonium, -18.446, 78.437, 0.288, 0.36, 3
AR5995Z1187B9A112B, The Tarriers, SOYFDOO12A8C133DA2, Red Apple Juice LP Version, -14.523, 148.294, 0.0, 0.0, 0
ARF5M7Q1187FB501E8, Maroon 5, SOCSLKG12A6D4F5954, Through With You, -5.622, 145.999, 0.476, 0.521, 0
ARV8T9T1187B99F3F4, Amorphis, SONUOCM12A8C141FF0, The Lost Name of God, -7.107, 122.483, 0.769, 0.617, 2
